"severity","levelId","file","code","message","details"
"severe","592","assets/LevelData/level_592.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":725}"
"severe","593","assets/LevelData/level_593.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":527}"
"severe","594","assets/LevelData/level_594.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":799}"
"severe","595","assets/LevelData/level_595.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":729}"
"severe","596","assets/LevelData/level_596.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":785}"
"severe","597","assets/LevelData/level_597.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":510}"
"severe","598","assets/LevelData/level_598.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":1262}"
"severe","599","assets/LevelData/level_599.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":304}"
"severe","600","assets/LevelData/level_600.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":615}"
"severe","601","assets/LevelData/level_601.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":491}"
"severe","602","assets/LevelData/level_602.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":1680}"
"severe","603","assets/LevelData/level_603.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":506}"
"severe","604","assets/LevelData/level_604.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":528}"
"severe","605","assets/LevelData/level_605.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":595}"
"severe","606","assets/LevelData/level_606.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":490}"
"severe","607","assets/LevelData/level_607.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":499}"
"severe","608","assets/LevelData/level_608.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":672}"
"severe","609","assets/LevelData/level_609.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":280}"
"severe","610","assets/LevelData/level_610.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":488}"
"severe","611","assets/LevelData/level_611.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":1142}"
"severe","612","assets/LevelData/level_612.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":840}"
"severe","613","assets/LevelData/level_613.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":720}"
"severe","614","assets/LevelData/level_614.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":305}"
"severe","615","assets/LevelData/level_615.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":790}"
"severe","616","assets/LevelData/level_616.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":688}"
"severe","617","assets/LevelData/level_617.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":1088}"
"severe","618","assets/LevelData/level_618.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":529}"
"severe","619","assets/LevelData/level_619.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":308}"
"severe","620","assets/LevelData/level_620.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":516}"
"severe","621","assets/LevelData/level_621.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":606}"
"severe","622","assets/LevelData/level_622.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":478}"
"severe","623","assets/LevelData/level_623.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":720}"
"severe","624","assets/LevelData/level_624.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":720}"
"severe","625","assets/LevelData/level_625.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":702}"
"severe","626","assets/LevelData/level_626.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":729}"
"severe","627","assets/LevelData/level_627.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":1529}"
"severe","628","assets/LevelData/level_628.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":870}"
"severe","629","assets/LevelData/level_629.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":598}"
"severe","630","assets/LevelData/level_630.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":256}"
"severe","631","assets/LevelData/level_631.json","slotTotalCount_mismatch","slotTotalCount does not equal filled cells in correctColorArr","{""slotTotalCount"":0,""filled"":539}"
"severe","900","assets/LevelData/level_900.json","missing_expected_file","Expected formal level file is missing","{}"
